InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536466,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2011-03-18 09:21:00,3.49,12095,Germany
536933,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,2010-12-23 15:44:00,3.35,12006,Belgium
536933,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-06-29 13:06:00,4.36,12284,United Kingdom
536622,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2011-07-20 16:44:00,2.67,12021,United Kingdom
536934,71053,WHITE METAL LANTERN,8,2011-03-30 19:02:00,3.31,12214,United Kingdom
537870,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-11-04 15:14:00,3.23,12209,United Kingdom
536623,21258,VICTORIAN SEWING BOX LARGE,8,2011-11-17 14:09:00,11.59,12162,United Kingdom
536624,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-12-18 16:11:00,2.72,12111,United Kingdom
537873,71053,WHITE METAL LANTERN,5,2011-02-17 14:06:00,3.53,12170,United Kingdom
536624,22633,HAND WARMER UNION JACK,48,2011-07-20 10:53:00,1.89,12220,Norway
536468,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-04-22 13:16:00,8.19,12020,United Kingdom
536469,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-01-16 17:07:00,3.28,12055,United Kingdom
537877,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2011-09-13 15:25:00,2.61,12138,United Kingdom
536939,71053,WHITE METAL LANTERN,1,2011-02-03 11:58:00,3.6,12075,United Kingdom
536626,22633,HAND WARMER UNION JACK,3,2011-08-26 16:05:00,1.84,12139,Germany
536470,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-03-16 10:51:00,2.65,12091,United Kingdom
537881,22632,HAND WARMER RED POLKA DOT,6,2011-07-05 19:40:00,1.93,12329,United Kingdom
536627,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2010-12-16 08:48:00,2.43,12024,Netherlands
537883,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,2011-05-15 10:48:00,2.63,12083,United Kingdom
537884,71053,WHITE METAL LANTERN,6,2011-07-13 20:57:00,3.38,12026,France
536628,22961,JAM MAKING SET PRINTED,10,2011-06-13 18:07:00,1.47,12296,France
537886,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-09-06 10:38:00,2.81,12294,United Kingdom
537887,22386,JUMBO BAG PINK POLKADOT,8,2011-02-16 10:52:00,1.98,12043,United Kingdom
536472,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-07-28 08:02:00,4.04,12267,Netherlands
536629,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-01-15 13:46:00,3.45,12414,United Kingdom
536472,71053,WHITE METAL LANTERN,6,2011-02-15 20:17:00,3.66,12378,United Kingdom
536945,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-09-22 14:46:00,3.54,12481,United Kingdom
536473,71053,WHITE METAL LANTERN,5,2011-10-05 17:35:00,3.38,12017,France
536946,21258,VICTORIAN SEWING BOX LARGE,3,2011-02-03 09:03:00,10.47,12125,Netherlands
537894,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-09-11 16:47:00,2.84,12264,Portugal
536473,22632,HAND WARMER RED POLKA DOT,2,2011-08-13 11:33:00,1.93,12192,United Kingdom
536632,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-04 10:43:00,2.65,12302,France
536632,22633,HAND WARMER UNION JACK,1,2011-06-27 12:10:00,1.97,12133,United Kingdom
536474,22086,PAPER CHAIN KIT 50'S CHRISTMAS,24,2011-03-20 09:19:00,2.51,12473,Netherlands
536633,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-10-20 14:10:00,3.61,12297,Netherlands
536475,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-03-28 19:43:00,2.6,12191,United Kingdom
537901,85099C,JUMBO BAG BAROQUE BLACK WHITE,4,2011-11-08 09:30:00,1.96,12286,Netherlands
537902,22633,HAND WARMER UNION JACK,4,2011-03-26 19:06:00,1.89,12512,United Kingdom
536634,22114,HOT WATER BOTTLE TEA AND SYMPATHY,5,2011-05-19 19:08:00,3.65,12063,United Kingdom
536634,84029E,RED WOOLLY HOTTIE WHITE HEART,48,2011-11-17 18:03:00,3.35,12209,Spain
536635,71053,WHITE METAL LANTERN,6,2011-03-10 16:16:00,3.61,12125,United Kingdom
536953,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-01-22 09:06:00,2.78,12477,France
537907,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,2011-10-07 11:15:00,3.56,12202,United Kingdom
536636,71053,WHITE METAL LANTERN,5,2011-03-26 08:56:00,3.24,12078,Norway
536477,22386,JUMBO BAG PINK POLKADOT,5,2011-05-17 14:06:00,1.98,12416,France
537910,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2010-12-06 10:13:00,2.75,12030,United Kingdom
536477,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-01-27 16:08:00,3.45,12013,United Kingdom
536478,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-10-23 19:31:00,3.35,12122,Portugal
537913,22386,JUMBO BAG PINK POLKADOT,4,2011-10-14 18:13:00,2.01,12354,United Kingdom
536638,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-10-06 09:51:00,2.6,12293,United Kingdom
536957,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-06-22 16:30:00,3.23,12142,France
536958,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-02-19 11:38:00,3.29,12245,United Kingdom
536479,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2011-01-09 09:16:00,3.53,12301,United Kingdom
537918,22633,HAND WARMER UNION JACK,10,2011-06-06 18:01:00,1.84,12504,Belgium
537919,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-08-23 19:06:00,7.4,12018,Belgium
537920,85099C,JUMBO BAG BAROQUE BLACK WHITE,4,2011-08-24 11:23:00,2.08,12090,Germany
536480,21258,VICTORIAN SEWING BOX LARGE,1,2011-02-17 18:29:00,11.74,12217,United Kingdom
536961,71053,WHITE METAL LANTERN,1,2011-04-10 13:22:00,3.41,12187,United Kingdom
536480,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-07-06 20:35:00,2.47,12215,Italy
536641,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-21 09:15:00,3.53,12540,Italy
536641,21258,VICTORIAN SEWING BOX LARGE,12,2011-05-02 11:30:00,11.7,12541,United Kingdom
536963,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-10-27 13:39:00,2.44,12379,United Kingdom
537927,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-08-17 13:36:00,2.44,12296,United Kingdom
537928,71053,WHITE METAL LANTERN,6,2011-12-01 15:16:00,3.29,12430,France
536482,22633,HAND WARMER UNION JACK,6,2011-11-02 12:53:00,1.9,12467,United Kingdom
536965,22633,HAND WARMER UNION JACK,6,2011-09-01 20:23:00,1.91,12254,United Kingdom
536643,22633,HAND WARMER UNION JACK,12,2010-12-11 20:32:00,1.89,12199,Norway
537932,22386,JUMBO BAG PINK POLKADOT,10,2011-03-05 20:51:00,1.93,12144,France
537933,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-06-27 17:44:00,7.82,12158,United Kingdom
536483,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-16 18:28:00,2.49,12233,United Kingdom
536645,84406B,CREAM CUPID HEARTS COAT HANGER,24,2011-10-29 11:57:00,2.66,12017,Germany
537936,22961,JAM MAKING SET PRINTED,6,2011-05-26 14:56:00,1.56,12444,United Kingdom
536968,22633,HAND WARMER UNION JACK,4,2011-06-26 17:48:00,1.92,12444,United Kingdom
536484,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-09-20 14:22:00,2.45,12221,United Kingdom
536484,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-01-20 18:53:00,4.12,12194,Germany
536646,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-01-31 12:53:00,3.34,12152,United Kingdom
536647,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12,2011-08-18 12:40:00,3.66,12168,United Kingdom
537942,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-11-07 16:27:00,2.94,12398,United Kingdom
536485,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-08-15 11:04:00,2.49,12342,Germany
537944,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,2010-12-25 09:24:00,3.55,12285,United Kingdom
537945,22632,HAND WARMER RED POLKA DOT,5,2011-05-14 08:29:00,1.8,12534,United Kingdom
536486,22633,HAND WARMER UNION JACK,2,2011-10-25 14:40:00,1.93,12225,United Kingdom
536486,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-07-14 15:38:00,3.29,12459,Netherlands
536487,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2011-11-09 10:38:00,2.43,12094,France
536487,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-06-15 08:10:00,4.55,12068,France
536487,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-08-26 18:34:00,2.96,12203,United Kingdom
536975,84406B,CREAM CUPID HEARTS COAT HANGER,24,2011-05-10 13:45:00,2.68,12410,United Kingdom
537952,22633,HAND WARMER UNION JACK,12,2011-07-26 08:13:00,1.97,12168,United Kingdom
536976,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-12-01 14:07:00,2.56,12525,Portugal
536488,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,36,2011-08-11 16:36:00,3.39,12194,United Kingdom
536651,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-05-07 12:37:00,2.74,12330,United Kingdom
536652,22386,JUMBO BAG PINK POLKADOT,2,2011-08-19 08:52:00,1.92,12054,United Kingdom
536652,71053,WHITE METAL LANTERN,6,2011-01-22 14:30:00,3.63,12474,France
536979,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-03-06 09:00:00,4.39,12503,Spain
536979,22633,HAND WARMER UNION JACK,3,2011-01-22 18:12:00,1.98,12429,United Kingdom
536490,22633,HAND WARMER UNION JACK,3,2011-11-17 17:28:00,1.86,12237,Netherlands
537961,22633,HAND WARMER UNION JACK,8,2011-08-21 10:34:00,1.83,12029,United Kingdom
536490,22633,HAND WARMER UNION JACK,8,2010-12-12 15:50:00,1.89,12438,United Kingdom
537963,85099C,JUMBO BAG BAROQUE BLACK WHITE,1,2011-07-21 15:44:00,2.07,12508,United Kingdom
536982,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2010-12-08 13:48:00,3.46,12086,United Kingdom
536982,71053,WHITE METAL LANTERN,8,2011-10-19 13:20:00,3.26,12402,United Kingdom
537966,22632,HAND WARMER RED POLKA DOT,24,2011-05-21 16:28:00,1.92,12414,United Kingdom
536983,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2011-01-07 17:08:00,2.55,12467,France
536656,85099C,JUMBO BAG BAROQUE BLACK WHITE,6,2011-03-31 14:39:00,1.93,12016,Norway
537969,71053,WHITE METAL LANTERN,24,2011-05-19 20:02:00,3.53,12235,United Kingdom
536656,22633,HAND WARMER UNION JACK,2,2011-08-17 12:41:00,1.97,12345,Germany
537971,22632,HAND WARMER RED POLKA DOT,4,2011-10-28 09:18:00,1.91,12519,United Kingdom
537972,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-11-21 18:28:00,3.69,12240,Spain
536493,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2011-08-02 11:34:00,3.51,12026,Belgium
536493,22752,SET 7 BABUSHKA NESTING BOXES,8,2011-01-09 17:04:00,7.93,12472,United Kingdom
536493,22633,HAND WARMER UNION JACK,6,2011-09-04 10:54:00,1.98,12517,United Kingdom
536988,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,2011-05-13 16:36:00,3.72,12039,Germany
537977,22633,HAND WARMER UNION JACK,8,2011-06-23 18:11:00,1.95,12377,United Kingdom
537978,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,48,2011-11-05 13:48:00,3.39,12339,United Kingdom
537979,22633,HAND WARMER UNION JACK,3,2011-11-10 09:10:00,1.89,12350,Netherlands
536990,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-08-26 14:29:00,3.31,12361,Germany
536990,22632,HAND WARMER RED POLKA DOT,24,2011-10-23 11:40:00,1.92,12275,Germany
536991,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,2011-03-10 16:57:00,3.7,12348,United Kingdom
536661,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-03-06 16:48:00,2.97,12494,United Kingdom
536496,85099C,JUMBO BAG BAROQUE BLACK WHITE,5,2011-02-24 17:10:00,2.0,12227,United Kingdom
536661,22632,HAND WARMER RED POLKA DOT,48,2011-01-22 11:55:00,1.88,12400,United Kingdom
536496,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-08-23 12:24:00,2.61,12016,United Kingdom
536662,21258,VICTORIAN SEWING BOX LARGE,2,2011-04-13 11:00:00,11.3,12122,Netherlands
537988,22386,JUMBO BAG PINK POLKADOT,5,2011-01-27 15:38:00,1.86,12534,Germany
536994,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-04-17 20:02:00,3.38,12403,United Kingdom
536497,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-01-25 13:52:00,3.27,12177,United Kingdom
536497,22386,JUMBO BAG PINK POLKADOT,24,2011-08-01 19:54:00,1.88,12436,United Kingdom
537992,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-10-14 12:54:00,3.6,12111,United Kingdom
537993,21258,VICTORIAN SEWING BOX LARGE,2,2010-12-19 20:22:00,10.95,12541,Norway
536498,71053,WHITE METAL LANTERN,8,2011-09-14 08:38:00,3.28,12489,United Kingdom
536997,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2011-08-21 16:35:00,3.37,12166,Spain
536499,85099C,JUMBO BAG BAROQUE BLACK WHITE,12,2011-07-02 08:20:00,2.0,12425,Germany
536499,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-04-23 12:55:00,7.76,12345,United Kingdom
536666,22961,JAM MAKING SET PRINTED,8,2011-09-04 18:21:00,1.46,12372,Germany
536666,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-03-02 16:08:00,3.49,12121,Portugal
536500,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,2011-05-20 08:08:00,3.28,12040,United Kingdom
536667,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,2011-10-24 11:37:00,3.38,12242,United Kingdom
538002,22386,JUMBO BAG PINK POLKADOT,3,2011-05-16 13:04:00,1.93,12492,United Kingdom
536500,71053,WHITE METAL LANTERN,8,2011-09-11 19:11:00,3.35,12291,Netherlands
536501,22633,HAND WARMER UNION JACK,48,2011-06-16 17:39:00,1.88,12511,Portugal
537002,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-07-05 15:57:00,2.57,12299,United Kingdom
538006,71053,WHITE METAL LANTERN,6,2011-02-05 13:54:00,3.55,12171,Spain
538007,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-08-27 11:51:00,3.53,12108,France
538008,71053,WHITE METAL LANTERN,2,2011-02-03 11:38:00,3.59,12007,United Kingdom
538009,22632,HAND WARMER RED POLKA DOT,12,2011-06-12 19:00:00,1.88,12425,United Kingdom
536502,71053,WHITE METAL LANTERN,2,2011-05-26 08:34:00,3.43,12531,France
537005,22632,HAND WARMER RED POLKA DOT,5,2011-03-03 13:30:00,1.82,12371,United Kingdom
537006,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-06-13 10:55:00,3.23,12145,United Kingdom
536503,22633,HAND WARMER UNION JACK,3,2011-06-14 18:35:00,1.78,12054,United Kingdom
536503,71053,WHITE METAL LANTERN,2,2011-01-31 18:30:00,3.42,12220,United Kingdom
537007,22114,HOT WATER BOTTLE TEA AND SYMPATHY,36,2011-09-16 18:37:00,3.71,12029,United Kingdom
537008,71053,WHITE METAL LANTERN,8,2011-06-29 10:06:00,3.57,12077,United Kingdom
537008,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-04-01 10:20:00,2.86,12250,Germany
537009,22386,JUMBO BAG PINK POLKADOT,3,2011-05-13 16:19:00,1.88,12474,France
537009,22386,JUMBO BAG PINK POLKADOT,3,2011-02-21 20:25:00,2.09,12340,United Kingdom
536505,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-10-09 19:46:00,2.93,12449,United Kingdom
536505,22633,HAND WARMER UNION JACK,4,2011-01-05 10:03:00,1.92,12479,France
538022,22386,JUMBO BAG PINK POLKADOT,12,2011-03-20 15:45:00,1.94,12531,United Kingdom
538023,71053,WHITE METAL LANTERN,5,2011-02-07 20:23:00,3.57,12055,United Kingdom
538024,71053,WHITE METAL LANTERN,5,2011-04-15 20:35:00,3.58,12476,United Kingdom
536506,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-05-28 18:13:00,4.44,12381,United Kingdom
537013,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2011-10-23 16:25:00,3.57,12041,United Kingdom
536675,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-03-31 14:41:00,3.47,12328,United Kingdom
537014,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-03-18 19:36:00,2.71,12023,France
537014,22632,HAND WARMER RED POLKA DOT,6,2011-09-27 19:22:00,1.78,12203,United Kingdom
537015,22632,HAND WARMER RED POLKA DOT,3,2010-12-30 17:52:00,1.76,12425,Italy
536507,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-01-17 17:07:00,2.44,12154,France
537016,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-01-30 18:59:00,2.58,12477,France
538033,71053,WHITE METAL LANTERN,8,2011-10-07 20:47:00,3.27,12391,United Kingdom
537017,71053,WHITE METAL LANTERN,8,2010-12-22 09:39:00,3.42,12351,United Kingdom
536508,85099C,JUMBO BAG BAROQUE BLACK WHITE,6,2011-04-07 11:59:00,2.04,12037,United Kingdom
536509,71053,WHITE METAL LANTERN,1,2011-05-22 11:34:00,3.3,12308,France
536679,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-03-01 09:05:00,2.68,12404,United Kingdom
536679,71053,WHITE METAL LANTERN,4,2010-12-05 17:42:00,3.28,12293,United Kingdom
537019,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-11-24 13:22:00,2.7,12067,Germany
538040,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-03-20 19:42:00,2.54,12508,Germany
537020,21258,VICTORIAN SEWING BOX LARGE,3,2011-07-21 09:09:00,11.01,12367,United Kingdom
536510,22633,HAND WARMER UNION JACK,2,2011-05-07 20:59:00,1.96,12265,Norway
537021,22386,JUMBO BAG PINK POLKADOT,24,2010-12-14 10:30:00,1.96,12370,United Kingdom
536511,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-04-22 08:10:00,4.07,12087,United Kingdom
538045,22386,JUMBO BAG PINK POLKADOT,2,2011-06-30 11:08:00,1.92,12109,United Kingdom
537023,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-11-16 18:41:00,2.86,12292,United Kingdom
538047,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-10-12 13:58:00,2.74,12462,United Kingdom
536682,22386,JUMBO BAG PINK POLKADOT,5,2011-10-15 09:23:00,2.02,12356,United Kingdom
537024,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-04-06 12:30:00,7.4,12257,United Kingdom
538050,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-09-11 08:49:00,2.68,12125,United Kingdom
536512,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-09-10 11:06:00,2.51,12092,United Kingdom
538052,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-09-05 08:33:00,7.99,12375,United Kingdom
538053,71053,WHITE METAL LANTERN,1,2011-01-25 13:45:00,3.26,12520,United Kingdom
537027,22752,SET 7 BABUSHKA NESTING BOXES,3,2010-12-28 15:45:00,7.35,12048,Germany
536685,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-08-09 12:12:00,3.3,12201,United Kingdom
537028,22633,HAND WARMER UNION JACK,6,2011-05-28 16:55:00,1.84,12436,France
536514,22632,HAND WARMER RED POLKA DOT,6,2010-12-16 11:07:00,1.84,12205,United Kingdom
536514,71053,WHITE METAL LANTERN,5,2011-04-10 14:56:00,3.58,12080,United Kingdom
537029,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-02-09 19:54:00,2.43,12272,United Kingdom
536686,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-05-19 18:37:00,7.33,12119,United Kingdom
536515,22633,HAND WARMER UNION JACK,1,2011-02-02 12:02:00,1.92,12241,United Kingdom
538062,85099C,JUMBO BAG BAROQUE BLACK WHITE,12,2011-09-15 20:44:00,2.01,12276,United Kingdom
538063,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-05-12 20:11:00,3.49,12513,United Kingdom
536516,22633,HAND WARMER UNION JACK,6,2011-06-21 20:38:00,1.88,12229,United Kingdom
536516,71053,WHITE METAL LANTERN,5,2011-11-16 09:52:00,3.49,12299,United Kingdom
538066,22386,JUMBO BAG PINK POLKADOT,3,2011-02-15 11:31:00,1.86,12491,United Kingdom
537033,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-05-15 14:11:00,2.86,12527,United Kingdom
538068,22632,HAND WARMER RED POLKA DOT,1,2011-10-09 15:51:00,1.93,12270,United Kingdom
537034,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-12-14 11:29:00,7.73,12175,United Kingdom
537035,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-11-04 18:42:00,8.07,12265,United Kingdom
538071,85099C,JUMBO BAG BAROQUE BLACK WHITE,8,2011-03-31 13:43:00,2.01,12525,United Kingdom
536518,22386,JUMBO BAG PINK POLKADOT,36,2011-02-14 09:05:00,2.1,12515,United Kingdom
538073,22961,JAM MAKING SET PRINTED,5,2011-01-06 16:59:00,1.43,12547,United Kingdom
536518,21258,VICTORIAN SEWING BOX LARGE,8,2011-06-01 16:32:00,10.73,12450,Portugal
538075,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2011-09-03 10:03:00,3.33,12047,United Kingdom
538076,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-03-03 11:24:00,3.35,12412,United Kingdom
538077,22632,HAND WARMER RED POLKA DOT,6,2011-02-19 16:57:00,1.95,12276,Germany
536519,22632,HAND WARMER RED POLKA DOT,5,2011-09-13 16:09:00,1.94,12488,United Kingdom
538079,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-09-28 13:14:00,2.51,12090,Germany
536693,22752,SET 7 BABUSHKA NESTING BOXES,12,2011-07-07 08:31:00,7.91,12181,United Kingdom
537040,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2011-05-20 19:24:00,2.68,12471,United Kingdom
536520,22386,JUMBO BAG PINK POLKADOT,1,2011-03-04 12:40:00,2.01,12431,France
536520,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2011-06-15 16:15:00,3.63,12439,United Kingdom
536694,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-02-16 09:28:00,7.83,12104,United Kingdom
536695,71053,WHITE METAL LANTERN,10,2011-09-23 20:15:00,3.4,12128,United Kingdom
537043,22961,JAM MAKING SET PRINTED,6,2011-04-16 16:25:00,1.47,12042,Netherlands
536695,71053,WHITE METAL LANTERN,48,2011-06-21 15:09:00,3.55,12455,United Kingdom
538088,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-10-16 09:05:00,2.49,12115,United Kingdom
537044,21258,VICTORIAN SEWING BOX LARGE,48,2011-06-02 18:48:00,11.31,12167,Italy
536522,22386,JUMBO BAG PINK POLKADOT,5,2011-01-25 11:13:00,1.96,12000,United Kingdom
538091,22961,JAM MAKING SET PRINTED,6,2011-04-10 13:35:00,1.45,12022,Spain
536697,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-05-04 15:09:00,3.49,12439,United Kingdom
537046,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-22 12:17:00,2.61,12411,Germany
536523,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-01-03 20:33:00,4.18,12042,United Kingdom
538095,85099C,JUMBO BAG BAROQUE BLACK WHITE,6,2011-06-24 15:53:00,1.88,12081,United Kingdom
538096,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-03-26 13:39:00,7.66,12385,Norway
537048,22633,HAND WARMER UNION JACK,8,2011-11-23 17:25:00,1.89,12319,Belgium
536699,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-11-18 09:20:00,3.34,12321,Germany
538099,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-10-11 10:46:00,2.48,12489,Italy
536525,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-11-21 08:22:00,2.78,12432,United Kingdom
536525,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-03-17 14:20:00,2.75,12128,United Kingdom
536700,22633,HAND WARMER UNION JACK,4,2011-06-09 17:03:00,1.76,12025,United Kingdom
536701,22632,HAND WARMER RED POLKA DOT,36,2011-02-08 12:33:00,1.82,12048,United Kingdom
536526,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2011-11-15 12:50:00,3.6,12445,United Kingdom
536701,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-07-12 12:10:00,8.05,12318,United Kingdom
536526,22386,JUMBO BAG PINK POLKADOT,12,2011-07-15 13:34:00,2.0,12315,France
537053,22961,JAM MAKING SET PRINTED,1,2011-08-17 20:38:00,1.4,12378,United Kingdom
536527,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2011-02-05 18:11:00,3.37,12296,United Kingdom
536703,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-10-06 17:22:00,3.24,12435,United Kingdom
537055,71053,WHITE METAL LANTERN,36,2011-02-16 12:11:00,3.57,12438,Portugal
536527,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-05-09 14:08:00,4.38,12399,United Kingdom
536704,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-11-29 09:05:00,2.74,12515,Germany
536528,84406B,CREAM CUPID HEARTS COAT HANGER,12,2010-12-31 08:48:00,2.8,12110,United Kingdom
536528,22633,HAND WARMER UNION JACK,48,2011-08-04 19:31:00,1.79,12081,United Kingdom
536705,22632,HAND WARMER RED POLKA DOT,1,2011-07-16 20:57:00,1.95,12456,United Kingdom
536705,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2011-02-23 18:51:00,2.47,12113,Spain
536705,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-03-28 19:48:00,2.54,12440,United Kingdom
536529,22633,HAND WARMER UNION JACK,6,2011-08-30 08:29:00,1.99,12172,United Kingdom
537059,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2011-05-08 10:07:00,3.53,12238,United Kingdom
536706,22386,JUMBO BAG PINK POLKADOT,8,2011-04-17 08:02:00,1.96,12312,United Kingdom
536530,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2011-05-23 19:09:00,3.59,12078,United Kingdom
